"16-02-2020 11:49:40","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_10_TTVA_1\code\oefeningen\C_toevoegen.php",69
"16-02-2020 11:51:30","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_10_TTVA_1\code\oefeningen\C_toevoegen.php",69
"16-02-2020 11:52:05","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_10_TTVA_1\code\oefeningen\C_toevoegen.php",69
"16-02-2020 11:54:31","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_10_TTVA_1\code\oefeningen\C_toevoegen.php",69
"16-02-2020 11:55:47","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_10_TTVA_1\code\oefeningen\C_toevoegen.php",69
"16-02-2020 11:56:02","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_10_TTVA_1\code\oefeningen\C_toevoegen.php",69
"16-02-2020 11:56:19","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_10_TTVA_1\code\oefeningen\C_toevoegen.php",69
"16-02-2020 11:57:05","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_10_TTVA_1\code\oefeningen\C_toevoegen.php",69
"16-02-2020 11:58:46","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_10_TTVA_1\code\oefeningen\C_toevoegen.php",69
"16-02-2020 11:59:32","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_10_TTVA_1\code\oefeningen\C_toevoegen.php",69
"16-02-2020 11:59:58","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_10_TTVA_1\code\oefeningen\C_toevoegen.php",69
"16-02-2020 12:01:17","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_10_TTVA_1\code\oefeningen\C_toevoegen.php",69
"16-02-2020 12:02:52","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_10_TTVA_1\code\oefeningen\C_toevoegen.php",69
"16-02-2020 12:31:50","SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1","C:\wamp\www\lessenphp\Les_10_TTVA_1\code\oefeningen\C_verwijderen.php",111
"16-02-2020 12:33:26","SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '' at line 1","C:\wamp\www\lessenphp\Les_10_TTVA_1\code\oefeningen\C_verwijderen.php",111
